;client_id;gender;age;Region;account_year;Owner_account;Disponent_account;Credit_amount;Withdrawal_amount;Balance_amount;Avg_trans_permonth;Weekday_Transaction;Weekend_Transaction;collect_otherbank;remit_otherbank;others;oldage_pension;insurance_payment;negative_payment;household;payment_statement;credit_interest;loan_payment;statement_monthly;statement_transaction;statement_weekly;AutoDebit_Freq;loan_amount;loan_duration;Loan_complete_paid;Loan_complete_unpaid;Loan_Contract_running;Loan_client_debt;Years_creditcard;classic;gold;junior;Region_AvgUnemploymentRate_96;Region_AvgSalary;Region_AvgCrimeRate_96
76;81;M;23;central Bohemia;1995;1.0;0.0;4740.810891089109;3030.5458333333318;42423.1;3704.836445064682;171;74;42.0;0.0;0.0;0.0;0.0;0.0;42.0;41.0;46.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
77;82;F;20;central Bohemia;1995;0.0;1.0;4740.810891089109;3030.5458333333318;42423.1;3704.836445064682;171;74;42.0;0.0;0.0;0.0;0.0;0.0;42.0;41.0;46.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
78;83;F;21;Prague;1994;1.0;0.0;11717.650000000001;3473.8407407407417;69570.4;5476.958923183534;355;141;213.0;0.0;106.0;0.0;54.0;0.0;53.0;53.0;58.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.43;12541.0;99107.0
79;84;M;20;Prague;1994;0.0;1.0;11717.650000000001;3473.8407407407417;69570.4;5476.958923183534;355;141;213.0;0.0;106.0;0.0;54.0;0.0;53.0;53.0;58.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
80;85;M;38;Prague;1996;1.0;0.0;17987.39673913044;10883.36;22336.3;12714.207170396034;171;71;58.0;0.0;29.0;0.0;0.0;0.0;29.0;28.0;31.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
81;86;F;30;Prague;1996;0.0;1.0;17987.39673913044;10883.36;22336.3;12714.207170396034;171;71;58.0;0.0;29.0;0.0;0.0;0.0;29.0;28.0;31.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
82;87;F;53;north Moravia;1993;1.0;0.0;10259.764843749996;5257.689915966387;61919.5;7114.811931605033;268;98;58.0;0.0;0.0;0.0;0.0;0.0;58.0;57.0;62.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
83;89;F;48;Prague;1995;1.0;0.0;6775.493902439024;3987.180451127817;25295.4;5121.09698008041;148;67;36.0;0.0;0.0;0.0;0.0;0.0;36.0;35.0;40.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
84;90;M;24;east Bohemia;1996;1.0;0.0;4108.6287671232885;3114.3955555555567;19633.9;3501.727679141035;118;45;27.0;0.0;0.0;0.0;0.0;0.0;27.0;26.0;31.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
85;91;M;59;south Moravia;1996;1.0;0.0;9108.513461538461;8736.615384615381;19338.7;8838.91809613997;71;33;0.0;25.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
86;92;F;33;north Moravia;1993;1.0;0.0;9297.123357664235;4764.022310756972;77935.4;6521.398736069096;278;110;61.0;0.0;0.0;0.0;0.0;0.0;61.0;61.0;66.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
87;93;M;74;central Bohemia;1996;1.0;0.0;2272.8063829787234;1489.824561403509;21902.0;1867.872781986532;68;36;21.0;25.0;0.0;25.0;0.0;0.0;21.0;20.0;21.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
88;94;M;52;east Bohemia;1995;1.0;0.0;1806.9959999999999;1071.0336633663371;27350.0;1393.425671027342;123;53;34.0;39.0;0.0;0.0;0.0;0.0;0.0;34.0;35.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
89;95;F;47;east Bohemia;1995;0.0;1.0;1806.9959999999999;1071.0336633663371;27350.0;1393.425671027342;123;53;34.0;39.0;0.0;0.0;0.0;0.0;0.0;34.0;35.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
90;96;M;27;north Moravia;1996;1.0;0.0;1834.502702702703;694.4713286713288;36443.8;1092.3404001426898;157;60;73.0;29.0;24.0;0.0;24.0;0.0;25.0;24.0;29.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
91;97;M;34;west Bohemia;1994;1.0;0.0;17099.831250000003;12651.31170212767;83928.8;14269.263773930448;229;103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;56.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
92;98;F;26;north Bohemia;1993;1.0;0.0;4936.042857142859;2437.8866197183065;33238.6;3302.310707176211;305;126;128.0;0.0;64.0;0.0;0.0;0.0;64.0;63.0;68.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
93;99;M;26;north Bohemia;1993;0.0;1.0;4936.042857142859;2437.8866197183065;33238.6;3302.310707176211;305;126;128.0;0.0;64.0;0.0;0.0;0.0;64.0;63.0;68.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
94;100;F;57;east Bohemia;1995;1.0;0.0;13328.146236559141;9622.0;104121.3;10886.760072008148;152;59;33.0;0.0;0.0;0.0;0.0;0.0;33.0;33.0;36.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
95;101;M;56;north Moravia;1997;1.0;0.0;3362.835185185185;2399.640740740742;52012.4;2889.5876010101006;70;38;17.0;0.0;0.0;0.0;0.0;0.0;17.0;16.0;21.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
96;102;F;41;north Moravia;1993;1.0;0.0;1655.5659574468084;786.0929368029748;21975.6;1105.3072390788504;288;122;131.0;70.0;0.0;0.0;0.0;0.0;0.0;65.0;70.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
97;103;M;44;north Moravia;1993;0.0;1.0;1655.5659574468084;786.0929368029748;21975.6;1105.3072390788504;288;122;131.0;70.0;0.0;0.0;0.0;0.0;0.0;65.0;70.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
98;105;M;19;west Bohemia;1996;1.0;0.0;1713.9557377049182;1014.2151898734177;24428.0;1348.8969702982201;102;38;26.0;30.0;0.0;0.0;0.0;0.0;26.0;25.0;30.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
99;106;F;31;north Moravia;1997;1.0;0.0;2986.8454545454542;2165.928571428571;37919.9;2535.0375396825402;43;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
100;107;M;27;Prague;1994;1.0;0.0;13018.003636363637;4057.2144092219037;24126.6;6247.958806544692;324;133;196.0;0.0;98.0;0.0;49.0;0.0;49.0;49.0;54.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
101;108;M;36;south Bohemia;1996;1.0;0.0;6344.00238095238;7314.4783783783805;-4171.6;5937.743253968255;60;19;0.0;0.0;0.0;0.0;0.0;4.0;6.0;8.0;24.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
102;110;F;32;central Bohemia;1996;1.0;0.0;3960.4318181818185;2952.9818181818196;34008.9;3437.3615690559436;97;46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;30.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
103;112;M;64;Prague;1995;1.0;0.0;12850.281521739129;8814.271999999995;80441.6;10812.177011337262;153;64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;45.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.43;12541.0;99107.0
104;113;F;59;Prague;1995;0.0;1.0;12850.281521739129;8814.271999999995;80441.6;10812.177011337262;153;64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;45.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
105;114;F;30;north Moravia;1993;1.0;0.0;23406.506849315076;6470.852427184474;84861.0;10267.840138514408;463;198;263.0;70.0;132.0;0.0;65.0;0.0;66.0;65.0;70.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
106;115;M;30;north Moravia;1993;0.0;1.0;23406.506849315076;6470.852427184474;84861.0;10267.840138514408;463;198;263.0;70.0;132.0;0.0;65.0;0.0;66.0;65.0;70.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
107;116;M;57;north Moravia;1996;1.0;0.0;9565.973134328357;2842.2038647342974;52583.8;4424.867990864143;198;76;121.0;0.0;55.0;0.0;27.0;0.0;27.0;27.0;32.0;12.0;1.0;0.0;0.0;5.0;102876.0;12.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
108;117;F;63;north Moravia;1996;0.0;1.0;9565.973134328357;2842.2038647342974;52583.8;4424.867990864143;198;76;121.0;0.0;55.0;0.0;27.0;0.0;27.0;27.0;32.0;12.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
109;118;M;77;south Moravia;1997;1.0;0.0;2278.585365853658;1215.0461538461539;14443.9;1599.480945767196;75;31;31.0;20.0;15.0;20.0;0.0;0.0;16.0;15.0;20.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
110;119;F;77;south Moravia;1997;0.0;1.0;2278.585365853658;1215.0461538461539;14443.9;1599.480945767196;75;31;31.0;20.0;15.0;20.0;0.0;0.0;16.0;15.0;20.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
111;120;M;23;Prague;1995;1.0;0.0;13528.383870967738;8102.144516129035;2307.2;10091.101919136661;176;72;64.0;0.0;32.0;0.0;0.0;0.0;32.0;34.0;41.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
112;121;F;21;north Bohemia;1993;1.0;0.0;6091.134482758619;3109.134615384612;74839.1;4191.534374061306;289;116;112.0;0.0;56.0;0.0;0.0;0.0;56.0;55.0;60.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
113;122;F;36;north Bohemia;1996;1.0;0.0;9522.819718309862;4397.337226277369;73685.1;6182.21013512458;146;62;55.0;0.0;27.0;0.0;0.0;0.0;28.0;27.0;32.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
114;123;M;30;central Bohemia;1993;1.0;0.0;7703.677966101698;4273.832835820892;49992.7;5320.993154827567;231;88;72.0;0.0;37.0;0.0;0.0;2.0;35.0;38.0;58.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
115;124;M;32;east Bohemia;1996;1.0;0.0;10433.180952380955;8300.634653465338;38023.2;8903.523248869866;125;60;11.0;0.0;0.0;0.0;0.0;8.0;0.0;20.0;46.0;11.0;1.0;0.0;0.0;1.0;265320.0;36.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
116;125;M;63;north Bohemia;1993;1.0;0.0;1609.9646616541354;747.9674603174612;25637.8;1067.3588931830197;273;112;128.0;68.0;0.0;0.0;0.0;0.0;0.0;63.0;64.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
117;126;F;70;north Bohemia;1993;0.0;1.0;1609.9646616541354;747.9674603174612;25637.8;1067.3588931830197;273;112;128.0;68.0;0.0;0.0;0.0;0.0;0.0;63.0;64.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
118;127;F;49;south Bohemia;1997;1.0;0.0;8516.356666666667;8216.179310344829;17221.3;8775.050376984129;41;18;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;16.0;1.0;1.0;0.0;0.0;1.0;352704.0;48.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;2.81375;8831.5;2271.625
119;128;F;26;south Moravia;1994;1.0;0.0;9695.547474747475;4890.259016393438;64941.3;6658.611284822899;194;88;45.0;0.0;0.0;0.0;0.0;0.0;45.0;44.0;49.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
120;129;F;52;south Moravia;1993;1.0;0.0;3625.861842105264;1564.395679012344;44266.2;2207.3206030762035;335;141;173.0;0.0;57.0;0.0;58.0;0.0;58.0;57.0;62.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
121;130;M;57;south Moravia;1995;1.0;0.0;8456.38829787234;5019.891156462581;56976.3;6320.362174024144;167;74;40.0;0.0;0.0;0.0;0.0;0.0;40.0;40.0;45.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
122;131;F;22;south Moravia;1997;1.0;0.0;1752.4271428571428;1880.190697674419;41821.7;1771.5566865079365;79;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;20.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
123;132;M;46;north Bohemia;1996;1.0;0.0;12321.955737704917;4579.448648648647;73880.9;6866.263701953004;152;57;64.0;0.0;24.0;0.0;0.0;0.0;24.0;24.0;29.0;16.0;1.0;0.0;0.0;3.0;162576.0;36.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;5.857000000000001;9334.2;4838.0
124;134;M;67;central Bohemia;1993;1.0;0.0;3320.9553191489363;1936.9488372093;51810.0;2509.6668178894183;250;106;65.0;70.0;0.0;70.0;0.0;0.0;65.0;65.0;70.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
125;135;F;61;central Bohemia;1993;0.0;1.0;3320.9553191489363;1936.9488372093;51810.0;2509.6668178894183;250;106;65.0;70.0;0.0;70.0;0.0;0.0;65.0;65.0;70.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
126;136;F;78;south Moravia;1996;1.0;0.0;3431.8454545454547;2004.9432098765442;26350.9;2599.777098435334;99;37;25.0;29.0;0.0;29.0;0.0;0.0;25.0;24.0;25.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
127;137;M;76;south Moravia;1997;1.0;0.0;2330.8794871794867;1012.5718749999997;26099.7;1556.8917053317055;69;34;33.0;21.0;17.0;21.0;0.0;0.0;16.0;16.0;17.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
128;138;F;27;south Moravia;1993;1.0;0.0;4016.3898734177214;2756.8091743119235;33604.8;3268.308823904239;273;103;65.0;0.0;0.0;0.0;0.0;0.0;65.0;64.0;69.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
129;139;F;40;central Bohemia;1996;1.0;0.0;12353.226470588232;6980.089090909087;72209.3;9278.451888516578;126;52;29.0;0.0;0.0;0.0;0.0;0.0;29.0;28.0;33.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
130;140;M;38;central Bohemia;1996;0.0;1.0;12353.226470588232;6980.089090909087;72209.3;9278.451888516578;126;52;29.0;0.0;0.0;0.0;0.0;0.0;29.0;28.0;33.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
131;141;M;74;west Bohemia;1993;1.0;0.0;2480.939534883721;1509.260696517413;16679.5;1906.4895117132255;231;99;60.0;64.0;0.0;64.0;0.0;0.0;60.0;59.0;64.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
132;142;M;62;north Moravia;1997;1.0;0.0;2216.751351351351;1459.333333333333;29483.7;1824.564391534391;53;20;10.0;15.0;0.0;0.0;0.0;0.0;10.0;10.0;15.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
133;143;M;21;west Bohemia;1993;1.0;0.0;11732.03111111111;5870.881538461543;57394.8;8085.714965311836;278;117;62.0;0.0;0.0;0.0;0.0;0.0;62.0;62.0;67.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
134;144;M;41;south Moravia;1995;1.0;0.0;10255.484761904763;7507.071428571428;25835.8;8544.496878931688;183;62;40.0;0.0;0.0;0.0;0.0;0.0;40.0;39.0;43.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
135;145;M;21;south Moravia;1997;1.0;0.0;1949.7871794871794;775.2075471698112;34955.3;1297.7105985449734;64;28;30.0;15.0;10.0;0.0;10.0;0.0;10.0;10.0;15.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
136;146;F;38;west Bohemia;1996;1.0;0.0;12271.596226415091;10414.150877192978;56787.8;11303.201927910055;74;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;26.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
137;147;F;66;south Bohemia;1993;1.0;0.0;2510.43111111111;1585.5497487437185;23383.0;1976.05810726713;242;92;65.0;69.0;0.0;69.0;0.0;0.0;65.0;64.0;65.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
138;148;M;59;south Bohemia;1993;0.0;1.0;2510.43111111111;1585.5497487437185;23383.0;1976.05810726713;242;92;65.0;69.0;0.0;69.0;0.0;0.0;65.0;64.0;65.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
139;149;M;51;south Moravia;1997;1.0;0.0;1777.0379310344829;926.0536585365851;13566.0;1445.6523875661378;49;21;22.0;12.0;8.0;0.0;7.0;0.0;7.0;7.0;12.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
140;150;F;19;central Bohemia;1996;1.0;0.0;14906.096969696966;10939.809523809523;64858.3;12251.956479723978;113;37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;28.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
141;151;F;28;east Bohemia;1993;1.0;0.0;11488.688571428575;7990.0358974359015;50359.1;9015.556279657018;238;97;56.0;0.0;0.0;0.0;0.0;0.0;56.0;55.0;62.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
142;152;F;54;west Bohemia;1994;1.0;0.0;1702.475630252101;1193.8606451612916;17545.8;1432.8268717669591;197;77;55.0;59.0;0.0;0.0;0.0;0.0;0.0;54.0;59.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
143;153;F;18;central Bohemia;1993;1.0;0.0;2138.421634615384;1937.5821989528781;74713.1;2072.301592239562;283;116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;70.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.8783333333333334;9357.25;3620.583333333334
144;154;M;66;north Moravia;1997;1.0;0.0;3447.4000000000005;2416.8333333333335;19863.3;2913.427996031746;47;20;10.0;15.0;0.0;15.0;0.0;0.0;10.0;10.0;15.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
145;155;F;60;north Moravia;1997;0.0;1.0;3447.4000000000005;2416.8333333333335;19863.3;2913.427996031746;47;20;10.0;15.0;0.0;15.0;0.0;0.0;10.0;10.0;15.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
146;156;F;69;south Moravia;1997;1.0;0.0;3626.4904761904763;2018.708196721312;29171.2;2740.944871031746;73;30;17.0;22.0;0.0;22.0;0.0;0.0;17.0;17.0;19.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
147;157;F;56;east Bohemia;1995;1.0;0.0;5511.802222222221;3768.0885245901613;36355.1;4532.79825902864;145;67;38.0;0.0;0.0;0.0;0.0;0.0;38.0;38.0;43.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
148;158;F;54;north Bohemia;1996;1.0;0.0;16269.059493670888;10510.078991596638;34556.6;12243.615277568437;141;57;12.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;32.0;12.0;0.0;1.0;0.0;1.0;88440.0;12.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.857000000000001;9334.2;4838.0
149;159;M;61;north Bohemia;1996;0.0;1.0;16269.059493670888;10510.078991596638;34556.6;12243.615277568437;141;57;12.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;32.0;12.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
150;160;F;57;south Moravia;1997;1.0;0.0;15779.256818181822;9387.028985507246;46582.3;9940.827055074556;76;37;26.0;0.0;13.0;0.0;0.0;0.0;13.0;13.0;15.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
151;161;F;56;north Bohemia;1997;1.0;0.0;5208.6407407407405;4528.676190476191;45530.8;4991.363888888889;35;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.857000000000001;9334.2;4838.0
152;162;M;58;south Moravia;1993;1.0;0.0;2534.741614906832;2026.6096969696955;73702.7;2279.088010699686;239;87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;66.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
153;163;M;66;north Moravia;1996;1.0;0.0;3347.611666666666;1888.7130434782619;27095.2;2506.3399824365442;108;44;26.0;31.0;0.0;31.0;0.0;0.0;26.0;26.0;28.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
